,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
48,Blibli_Indonesia_Open,2018-07-05,2,WD,4,0,43,3,15,34,,125,4.0,21,16,21.0,18.0,,,42,34,2,0,4,0,4,4,1,0,0,23.0,11940.0,26.0,11150.0
49,Victor_China_Open,2018-09-21,0,WD,6,0,59,12,15,52,8.0,139,1.0,20,22,21.0,16.0,21.0,15.0,62,53,2,1,9,1,5,7,7,7,1,6.0,45490.0,2.0,54320.0
50,Victor_China_Open,2018-09-21,0,WD,6,0,65,1,4,30,,26,3.0,21,19,16.0,21.0,21.0,19.0,58,59,2,1,6,1,7,5,0,10,1,12.0,33800.0,5.0,48950.0
51,Blibli_Indonesia_Open,2018-07-05,2,WD,6,0,73,4,4,33,,43,,24,22,19.0,21.0,21.0,17.0,64,60,2,1,5,4,7,5,0,1,1,29.0,10490.0,8.0,21140.0
52,Yonex_All_England_Open,2018-03-14,1,WD,4,0,44,5,5,49,,28,,21,13,22.0,20.0,,,43,33,2,0,3,2,6,7,0,0,0,16.0,7490.0,22.0,7200.0
53,Blibli_Indonesia_Open,2018-07-05,2,WD,4,0,37,11,14,31,7.0,5,,21,18,21.0,19.0,,,42,37,2,0,3,0,3,4,0,0,0,12.0,20000.0,13.0,19320.0
54,Victor_China_Open,2018-09-19,0,WD,6,0,66,12,14,76,1.0,5,,21,16,14.0,21.0,26.0,24.0,61,61,2,1,4,6,6,7,4,2,0,4.0,43320.0,22.0,24120.0
55,Victor_China_Open,2018-09-18,0,WD,4,0,37,11,17,23,,32,,21,16,21.0,17.0,,,42,33,2,0,2,0,7,5,1,1,0,8.0,38250.0,25.0,22310.0
56,Blibli_Indonesia_Open,2018-07-05,2,WD,4,0,45,3,17,18,1.0,32,,22,20,21.0,18.0,,,43,38,2,0,3,4,6,3,5,0,0,6.0,21850.0,30.0,10170.0
57,Victor_China_Open,2018-09-18,0,WD,4,0,28,3,4,11,,59,,21,15,21.0,15.0,,,42,30,2,0,3,0,5,4,0,0,1,27.0,22040.0,21.0,24590.0
58,Yonex_All_England_Open,2018-03-15,1,WD,6,0,72,18,25,37,8.0,24,,16,21,21.0,17.0,21.0,17.0,58,55,2,1,7,2,5,4,1,1,0,1.0,23690.0,16.0,9120.0
59,Victor_China_Open,2018-09-20,0,WD,4,0,34,12,16,52,8.0,79,,21,14,21.0,19.0,,,42,33,2,0,3,0,7,4,4,8,0,6.0,45490.0,52.0,10210.0
60,Victor_China_Open,2018-09-19,0,WD,4,0,26,12,5,52,8.0,58,,21,14,21.0,11.0,,,42,25,2,0,5,0,7,3,2,0,0,7.0,39440.0,23.0,23350.0
61,Blibli_Indonesia_Open,2018-07-03,2,WD,4,0,32,11,13,0,,62,,21,11,21.0,18.0,,,42,29,2,0,3,0,8,4,0,0,1,34.0,9560.0,19.0,13540.0
62,Yonex_All_England_Open,2018-03-15,1,WD,6,0,70,13,16,43,7.0,20,,21,18,23.0,25.0,21.0,11.0,65,54,2,1,4,5,5,7,0,0,0,7.0,14510.0,12.0,10080.0
63,Yonex_All_England_Open,2018-03-14,1,WD,6,0,62,11,16,23,,23,,22,20,18.0,21.0,21.0,17.0,61,58,2,1,2,3,5,6,0,0,0,5.0,13930.0,10.0,8640.0
64,Blibli_Indonesia_Open,2018-07-03,2,WD,6,0,69,12,25,66,4.0,24,,21,10,22.0,24.0,21.0,15.0,64,49,2,1,5,3,5,4,2,0,1,26.0,11150.0,15.0,17770.0
65,Blibli_Indonesia_Open,2018-07-05,2,WD,4,0,36,12,25,52,,71,8.0,21,14,21.0,18.0,,,42,32,2,0,2,0,4,4,9,1,1,26.0,11150.0,2.0,30290.0
66,Blibli_Indonesia_Open,2018-07-04,2,WD,4,0,16,18,27,37,8.0,10,,21,1,21.0,5.0,,,42,6,2,0,3,0,16,1,1,0,0,2.0,30290.0,48.0,7780.0
67,Yonex_All_England_Open,2019-03-06,1,WD,4,0,42,1,4,30,8.0,43,,21,14,21.0,13.0,,,42,27,2,0,3,0,6,5,1,2,0,7.0,14570.0,10.0,12040.0
68,Yonex_All_England_Open,2018-03-15,1,WD,4,0,29,12,2,52,,52,,21,10,21.0,12.0,,,42,22,2,0,2,0,4,2,7,0,1,65.0,2750.0,11.0,10850.0
69,Blibli_Indonesia_Open,2018-07-03,2,WD,4,0,35,3,18,34,,122,,21,16,21.0,15.0,,,42,31,2,0,3,0,4,3,0,0,1,23.0,11940.0,14.0,17930.0
70,Victor_China_Open,2018-09-20,0,WD,6,0,49,3,4,18,3.0,131,,21,14,15.0,21.0,21.0,18.0,57,53,2,1,2,1,4,4,1,0,0,5.0,48950.0,11.0,39120.0
71,Blibli_Indonesia_Open,2018-07-03,2,WD,4,0,38,11,14,3,,113,,21,18,21.0,17.0,,,42,35,2,0,2,0,5,4,0,0,0,13.0,19320.0,,
72,Blibli_Indonesia_Open,2018-07-04,2,WD,4,0,28,3,16,26,,78,,21,14,21.0,2.0,,,42,16,2,0,2,0,18,3,0,1,0,8.0,21140.0,37.0,8750.0
73,Yonex_All_England_Open,2018-03-14,1,WD,4,0,27,12,13,66,5.0,62,,21,14,21.0,11.0,,,42,25,2,0,2,0,4,3,1,0,1,,,35.0,5040.0
74,Yonex_All_England_Open,2019-03-07,1,WD,4,0,53,12,16,52,3.0,79,,24,22,21.0,14.0,,,45,36,2,0,5,2,4,4,4,8,1,4.0,17740.0,2.0,20070.0
75,Victor_China_Open,2018-09-18,0,WD,6,0,52,5,25,49,,71,6.0,21,17,12.0,21.0,21.0,18.0,54,56,2,1,2,1,6,6,1,8,1,15.0,28360.0,1.0,53980.0
76,Blibli_Indonesia_Open,2018-07-03,2,WD,4,0,39,12,14,54,5.0,135,,21,15,21.0,6.0,,,42,21,2,0,2,0,8,4,0,0,0,11.0,20840.0,,
77,Victor_China_Open,2018-09-18,0,WD,4,0,37,13,17,15,,137,,21,19,21.0,16.0,,,42,35,2,0,4,0,5,4,1,0,0,35.0,15960.0,55.0,9480.0
78,Yonex_All_England_Open,2019-03-09,1,WD,4,0,53,12,15,52,3.0,125,7.0,21,11,21.0,12.0,,,42,23,2,0,5,0,8,4,1,2,0,4.0,17740.0,29.0,7490.0
79,Victor_China_Open,2018-09-18,0,WD,4,0,16,12,27,66,5.0,10,,21,4,21.0,5.0,,,42,9,2,0,2,0,7,1,0,0,0,19.0,25030.0,30.0,19170.0
80,Yonex_All_England_Open,2019-03-10,1,WD,6,0,83,3,15,18,5.0,97,3.0,18,21,22.0,20.0,21.0,11.0,61,52,2,1,3,3,7,5,11,2,1,20.0,8890.0,4.0,17740.0
81,Yonex_All_England_Open,2018-03-14,1,WD,6,0,61,13,4,40,,131,,20,22,21.0,10.0,21.0,15.0,62,47,2,1,3,1,8,7,0,0,1,,,19.0,7260.0
