,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
132,Victor_China_Open,2019-09-20,0,XD,4,0,38,0,13,68,2.0,116,,24,22,21.0,17.0,,,45,39,2,0,3,3,6,6,0,0,0,3.0,62550.0,13.0,41290.0
133,Blibli_Indonesia_Open,2019-07-18,2,XD,4,0,34,12,13,14,,32,6.0,21,15,21.0,18.0,,,42,33,2,0,3,0,3,3,1,2,1,7.0,35150.0,4.0,42060.0
134,Victor_China_Open,2019-09-17,0,XD,6,0,50,7,13,56,,83,6.0,22,20,17.0,21.0,21.0,17.0,60,58,2,1,3,3,5,5,0,1,1,48.0,14030.0,4.0,60620.0
135,Yonex_All_England_Open,2018-03-14,1,XD,6,0,56,10,11,73,,113,3.0,18,21,21.0,18.0,21.0,16.0,60,55,2,1,2,3,10,5,16,2,1,43.0,4440.0,6.0,14240.0
136,Victor_China_Open,2019-09-18,0,XD,4,0,35,12,16,5,5.0,49,,21,16,21.0,10.0,,,42,26,2,0,3,0,5,3,0,2,0,1.0,71470.0,38.0,21450.0
137,Yonex_All_England_Open,2018-03-14,1,XD,4,0,28,8,5,47,4.0,56,,21,12,21.0,19.0,,,42,31,2,0,5,0,6,4,0,0,0,2.0,17820.0,24.0,7200.0
138,Victor_China_Open,2019-09-20,0,XD,4,0,38,11,15,57,7.0,130,3.0,21,17,21.0,13.0,,,42,30,2,0,4,0,4,3,3,7,1,9.0,45760.0,7.0,56300.0
139,Yonex_All_England_Open,2018-03-14,1,XD,4,0,33,7,10,46,,63,,21,19,21.0,13.0,,,42,32,2,0,3,0,6,4,2,1,0,15.0,8640.0,50.0,3850.0
140,Victor_China_Open,2019-09-17,0,XD,4,0,34,5,9,35,,114,,21,14,21.0,16.0,,,42,30,2,0,4,0,5,2,0,2,1,32.0,26930.0,29.0,28480.0
141,Victor_China_Open,2019-09-21,0,XD,4,0,40,0,23,68,2.0,20,4.0,21,16,21.0,10.0,,,42,26,2,0,2,0,7,3,7,10,0,3.0,62550.0,5.0,60170.0
142,Victor_China_Open,2019-09-17,0,XD,4,0,23,0,3,16,,45,,21,11,21.0,10.0,,,42,21,2,0,3,0,6,3,0,0,0,31.0,27400.0,50.0,13180.0
143,Victor_China_Open,2019-09-19,0,XD,4,0,23,0,10,76,1.0,63,,21,9,21.0,10.0,,,42,19,2,0,3,0,4,3,1,0,0,6.0,56670.0,32.0,26930.0
144,Victor_China_Open,2019-09-21,0,XD,4,0,31,0,16,76,1.0,103,7.0,21,14,21.0,15.0,,,42,29,2,0,8,0,5,6,15,3,0,6.0,56670.0,9.0,45760.0
