,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
47,Blibli_Indonesia_Open,2018-07-03,Indonesia,XD,4,0,30,Indonesia,Malaysia,"Tontowi Ahmad, Liliyana Natsir",1.0,"Tan Kian Meng, Lai Pei Jing",,21,11,21.0,14.0,,,42,25,2,0,3,0,10,5,3,1,1,30,12600,16,18350
48,Victor_China_Open,2018-09-23,China,XD,4,0,29,China,China,"Zheng Si Wei, Huang Ya Qiong",1.0,"Zhang Nan, Li Yin Hui",5.0,21,16,21.0,9.0,,,42,25,2,0,4,0,5,3,2,0,0,2,46600,31,19320
49,Victor_China_Open,2018-09-21,China,XD,6,0,57,China,Thailand,"Zheng Si Wei, Huang Ya Qiong",1.0,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",,17,21,21.0,14.0,21.0,19.0,59,54,2,1,2,1,6,6,12,3,0,2,46600,8,35860
50,Victor_China_Open,2018-09-20,China,XD,4,0,28,China,India,"Zheng Si Wei, Huang Ya Qiong",1.0,"Satwiksairaj Rankireddy, Ashwini Ponnappa",,21,14,21.0,11.0,,,42,25,2,0,6,0,6,3,1,0,0,2,46600,53,12240
51,Blibli_Indonesia_Open,2018-07-04,Indonesia,XD,4,0,42,Malaysia,Malaysia,"Chan Peng Soon, Goh Liu Ying",,"Goh Soon Huat, Lai Shevon Jemie",7.0,21,19,21.0,19.0,,,42,38,2,0,2,0,5,7,1,0,0,1,37530,2,31730
52,Blibli_Indonesia_Open,2018-07-03,Indonesia,XD,6,0,48,Thailand,Hongkong,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",,"Tang Chun Man, Tse Ying Suet",3.0,21,19,13.0,21.0,21.0,15.0,55,55,2,1,4,1,6,6,6,2,1,27,13550,13,19990
53,Yonex_All_England_Open,2018-03-14,England,XD,6,0,68,Malaysia,Ireland,"Chan Peng Soon, Goh Liu Ying",,"Sam Magee, Chloe Magee",,18,21,24.0,22.0,21.0,15.0,63,58,2,1,6,3,5,6,0,0,0,5,14260,,
54,Blibli_Indonesia_Open,2018-07-03,Indonesia,XD,4,0,37,Denmark,Ireland,"Mathias Christiansen, Christinna Pedersen",6.0,"Sam Magee, Chloe Magee",,21,12,21.0,14.0,,,42,26,2,0,2,0,6,3,1,0,0,5,24800,57,6780
55,Victor_China_Open,2018-09-20,China,XD,4,0,19,China,Vietnam,"Zhang Nan, Li Yin Hui",5.0,"Tuan Duc Do, Nhu Thao Pham",,21,5,21.0,10.0,,,42,15,2,0,4,0,8,2,1,0,0,31,19320,60,10590
56,Blibli_Indonesia_Open,2018-07-05,Indonesia,XD,6,0,53,Japan,England,"Yuta Watanabe, Arisa Higashino",,"Chris Adcock, Gabrielle Adcock",8.0,21,19,16.0,21.0,21.0,13.0,58,53,2,1,3,1,5,4,3,1,0,6,26890,31,14300
57,Yonex_All_England_Open,2019-03-06,England,XD,6,0,68,England,China,"Marcus Ellis, Lauren Smith",7.0,"He Ji Ting, Du Yue",,12,21,21.0,19.0,21.0,19.0,54,59,2,1,2,1,5,5,0,1,0,12,12160,35,6070
58,Victor_China_Open,2018-09-21,China,XD,4,0,36,China,Japan,"Zhang Nan, Li Yin Hui",5.0,"Yuta Watanabe, Arisa Higashino",,21,18,21.0,13.0,,,42,31,2,0,5,0,4,4,1,1,1,31,19320,9,35710
59,Blibli_Indonesia_Open,2018-07-04,Indonesia,XD,4,0,27,China,Netherlands,"Wang Yi Lyu, Huang Dong Ping",2.0,"Robin Tabeling, Cheryl Seinen",,21,10,21.0,16.0,,,42,26,2,0,3,0,6,3,0,0,1,26,13860,17,17300
60,Victor_China_Open,2018-09-18,China,XD,6,0,39,Vietnam,Russia,"Tuan Duc Do, Nhu Thao Pham",,"Evgenij Dremin, Evgenia Dimova",,21,14,17.0,21.0,21.0,9.0,59,44,2,1,4,3,5,5,1,1,1,60,10590,21,25250
61,Blibli_Indonesia_Open,2018-07-03,Indonesia,XD,6,0,55,Hongkong,Indonesia,"Lee Chun Hei Reginald, Chau Hoi Wah",,"Praveen Jordan, Melati Daeva Oktavianti",,17,21,21.0,14.0,21.0,17.0,59,52,2,1,3,1,8,4,0,0,1,37,10490,9,21670
62,Blibli_Indonesia_Open,2018-07-05,Indonesia,XD,6,0,40,China,Chinesetaipei,"Zheng Si Wei, Huang Ya Qiong",4.0,"Wang Chi-Lin, Lee Chia Hsin",,21,12,17.0,21.0,21.0,16.0,59,49,2,1,3,1,7,6,1,0,0,2,38200,12,24270
63,Blibli_Indonesia_Open,2018-07-05,Indonesia,XD,4,0,41,China,Denmark,"Wang Yi Lyu, Huang Dong Ping",2.0,"Joachim Fischer Nielsen, Alexandra Bøje",,21,16,21.0,18.0,,,42,34,2,0,2,0,5,4,0,0,0,14,23210,41,11100
64,Victor_China_Open,2018-09-19,China,XD,6,0,49,England,Ireland,"Chris Adcock, Gabrielle Adcock",8.0,"Sam Magee, Chloe Magee",,17,21,21.0,8.0,21.0,8.0,59,37,2,1,3,1,8,4,3,0,0,14,30500,44,14100
65,Yonex_All_England_Open,2019-03-07,England,XD,6,0,62,England,England,"Chris Adcock, Gabrielle Adcock",6.0,"Ben Lane, Jessica Pugh",,15,21,21.0,15.0,21.0,15.0,57,51,2,1,2,1,5,6,0,0,1,21,8640,10,12700
66,Victor_China_Open,2018-09-18,China,XD,4,0,33,India,Germany,"Pranaav Jerry Chopra, Reddy Sikki",,"Marvin Seidel, Linda Efler",,21,19,21.0,17.0,,,42,36,2,0,5,0,7,3,2,1,0,20,25450,23,24950
67,Blibli_Indonesia_Open,2018-07-04,Indonesia,XD,4,0,31,Japan,Chinesetaipei,"Yuta Watanabe, Arisa Higashino",,"Lu Ching Yao, Hu Ling Fang",,21,15,21.0,18.0,,,42,33,2,0,3,0,7,4,1,0,0,15,19190,36,10910
68,Yonex_All_England_Open,2018-03-15,England,XD,6,0,64,Indonesia,Indonesia,"Hafiz Faizal, Gloria Emanuelle Widjaja",,"Tontowi Ahmad, Liliyana Natsir",1.0,18,21,21.0,15.0,30.0,29.0,69,65,2,1,9,7,4,6,0,2,0,10,12530,27,7800
69,Yonex_All_England_Open,2018-03-14,England,XD,4,0,37,Indonesia,Malaysia,"Hafiz Faizal, Gloria Emanuelle Widjaja",,"Tan Kian Meng, Lai Pei Jing",,21,18,21.0,11.0,,,42,29,2,0,2,0,6,5,2,2,1,8,10860,7,13680
70,Yonex_All_England_Open,2019-03-07,England,XD,4,0,48,Malaysia,England,"Goh Soon Huat, Lai Shevon Jemie",,"Marcus Ellis, Lauren Smith",7.0,21,15,26.0,24.0,,,47,39,2,0,6,5,5,4,2,3,0,7,14980,12,12160
71,Victor_China_Open,2018-09-20,China,XD,4,0,28,China,China,"Wang Yi Lyu, Huang Dong Ping",2.0,"He Ji Ting, Du Yue",,21,19,21.0,9.0,,,42,28,2,0,2,0,6,3,3,1,0,15,29810,16,29120
72,Blibli_Indonesia_Open,2018-07-04,Indonesia,XD,4,0,26,China,India,"Zheng Si Wei, Huang Ya Qiong",4.0,"Pranaav Jerry Chopra, Reddy Sikki",,21,12,21.0,14.0,,,42,26,2,0,6,0,4,4,5,0,0,3,27200,19,16190
73,Yonex_All_England_Open,2018-03-15,England,XD,4,0,20,China,Chinesetaipei,"Zheng Si Wei, Huang Ya Qiong",5.0,"Lu Ching Yao, Chiang Kai Hsin",,21,5,21.0,5.0,,,42,10,2,0,2,0,9,2,0,0,0,3,17000,37,6110
74,Blibli_Indonesia_Open,2018-07-03,Indonesia,XD,4,0,29,China,Russia,"Zhang Nan, Li Yin Hui",5.0,"Evgenij Dremin, Evgenia Dimova",,21,17,21.0,13.0,,,42,30,2,0,2,0,7,4,0,0,1,49,8400,32,11890
75,Yonex_All_England_Open,2019-03-06,England,XD,4,0,36,England,Malaysia,"Chris Adcock, Gabrielle Adcock",6.0,"Chen Tang Jie, Peck Yen Wei",,21,16,21.0,18.0,,,42,34,2,0,8,0,5,4,0,0,0,21,8640,26,6640
76,Victor_China_Open,2018-09-19,China,XD,4,0,40,Malaysia,Denmark,"Tan Kian Meng, Lai Pei Jing",,"Niclas Nohr, Sara Thygesen",,22,20,21.0,18.0,,,43,38,2,0,2,4,6,6,2,1,1,18,26230,7,36980
77,Victor_China_Open,2018-09-20,China,XD,4,0,40,Denmark,India,"Mathias Christiansen, Christinna Pedersen",6.0,"Pranaav Jerry Chopra, Reddy Sikki",,21,16,21.0,10.0,,,42,26,2,0,4,0,6,6,1,0,0,12,32260,20,25450
