,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
301,Yonex_All_England_Open,2022-03-17,1,WS,4,0,28,2,5,9,3.0,29,,21,10,21.0,12.0,,,42,22,2,0,5,0,6,3,0,0,0,19.0,5950.0,60.0,1670.0
302,Yonex_All_England_Open,2022-03-16,1,WS,6,0,55,4,9,21,,85,,21,15,7.0,21.0,21.0,18.0,49,54,2,1,2,1,4,6,5,4,1,60.0,1670.0,33.0,3850.0
303,Yonex_All_England_Open,2022-03-16,1,WS,4,0,19,2,27,19,8.0,47,,21,8,21.0,6.0,,,42,14,2,0,5,0,8,2,0,0,0,13.0,7000.0,38.0,3600.0
304,East_Ventures_Indonesia_Open,2022-06-15,2,WS,4,0,35,17,25,41,8.0,58,,21,17,21.0,17.0,,,42,34,2,0,4,0,6,4,4,2,0,9.0,23110.0,27.0,13070.0
305,Yonex_All_England_Open,2021-03-17,1,WS,6,0,59,18,8,33,,48,,13,21,21.0,19.0,21.0,17.0,55,57,2,1,3,3,4,8,3,0,0,17.0,1670.0,,
306,East_Ventures_Indonesia_Open,2022-06-14,2,WS,6,0,60,17,3,6,,25,,21,15,12.0,21.0,22.0,20.0,55,56,2,1,8,1,4,7,2,5,0,4.0,33920.0,13.0,20080.0
307,East_Ventures_Indonesia_Open,2022-06-14,2,WS,4,0,32,10,28,45,,6,,21,16,21.0,14.0,,,42,30,2,0,7,0,4,3,1,0,0,29.0,12670.0,54.0,6600.0
308,East_Ventures_Indonesia_Open,2022-06-14,2,WS,4,0,31,2,2,53,,52,,21,5,21.0,12.0,,,42,17,2,0,2,0,9,3,0,1,1,15.0,18990.0,8.0,23650.0
309,Yonex_All_England_Open,2021-03-17,1,WS,4,0,30,17,0,25,,41,,21,9,21.0,15.0,,,42,24,2,0,3,0,14,4,3,0,0,5.0,3850.0,17.0,1670.0
310,Yonex_All_England_Open,2020-03-11,1,WS,4,0,31,2,20,19,7.0,32,,21,10,21.0,16.0,,,42,26,2,0,0,0,0,0,4,2,0,7.0,12840.0,32.0,6350.0
311,East_Ventures_Indonesia_Open,2022-06-16,2,WS,4,0,37,11,20,1,3.0,32,,21,14,21.0,11.0,,,42,25,2,0,2,0,6,3,5,0,0,3.0,35020.0,17.0,18570.0
312,Yonex_All_England_Open,2021-03-17,1,WS,6,0,47,19,30,5,,28,,21,10,19.0,21.0,21.0,12.0,61,43,2,1,0,0,0,0,0,0,0,5.0,3850.0,17.0,1670.0
313,Yonex_All_England_Open,2020-03-11,1,WS,4,0,30,16,3,7,8.0,86,,21,13,21.0,14.0,,,42,27,2,0,0,0,0,0,4,1,0,1.0,32070.0,17.0,8860.0
314,East_Ventures_Indonesia_Open,2022-06-16,2,WS,4,0,32,2,25,19,,8,,21,9,21.0,9.0,,,42,18,2,0,3,0,7,6,10,1,1,5.0,32060.0,4.0,33920.0
315,Yonex_All_England_Open,2020-03-11,1,WS,6,0,66,17,3,37,,25,,21,17,14.0,21.0,24.0,22.0,59,60,2,1,0,0,0,0,1,7,0,5.0,15860.0,27.0,7490.0
316,East_Ventures_Indonesia_Open,2022-06-14,2,WS,4,0,31,11,26,1,3.0,54,,21,13,21.0,10.0,,,42,23,2,0,4,0,8,5,0,0,0,3.0,35020.0,89.0,2750.0
317,East_Ventures_Indonesia_Open,2022-06-15,2,WS,4,0,35,19,9,20,,85,,21,9,21.0,15.0,,,42,24,2,0,3,0,8,4,1,0,0,10.0,21840.0,28.0,12920.0
318,East_Ventures_Indonesia_Open,2022-06-16,2,WS,6,0,57,2,3,9,4.0,86,,21,10,15.0,21.0,21.0,12.0,57,43,2,1,4,1,6,4,6,0,0,2.0,40900.0,30.0,12390.0
319,Yonex_All_England_Open,2020-03-11,1,WS,4,0,28,10,19,45,,20,,21,12,21.0,9.0,,,42,21,2,0,0,0,0,0,2,0,0,11.0,12490.0,13.0,11630.0
320,East_Ventures_Indonesia_Open,2022-06-15,2,WS,4,0,30,3,21,51,2.0,82,,21,14,21.0,14.0,,,42,28,2,0,2,0,10,4,3,0,0,12.0,20350.0,23.0,14710.0
321,East_Ventures_Indonesia_Open,2022-06-15,2,WS,4,0,36,4,0,29,,41,,21,16,21.0,8.0,,,42,24,2,0,4,0,10,4,4,0,0,18.0,18530.0,32.0,10720.0
322,East_Ventures_Indonesia_Open,2022-06-16,2,WS,6,0,58,3,28,51,2.0,27,,15,21,21.0,16.0,21.0,9.0,57,46,2,1,6,1,6,5,4,0,1,12.0,20350.0,10.0,21840.0
323,East_Ventures_Indonesia_Open,2022-06-16,2,WS,6,0,63,4,25,29,,63,8.0,15,21,21.0,16.0,22.0,20.0,58,57,2,1,3,2,6,4,0,3,1,18.0,18530.0,9.0,23110.0
324,Yonex_All_England_Open,2023-03-14,1,WS,4,0,36,17,14,37,,56,,21,11,21.0,15.0,,,42,26,2,0,2,0,8,6,1,5,0,7.0,19740.0,30.0,7880.0
325,Yonex_All_England_Open,2023-03-16,1,WS,4,0,43,9,25,17,,36,,21,11,21.0,19.0,,,42,30,2,0,2,0,8,7,4,1,0,15.0,14160.0,49.0,1670.0
326,Yonex_All_England_Open,2023-03-17,1,WS,4,0,56,2,12,9,4.0,24,,24,22,23.0,21.0,,,47,43,2,0,5,2,3,6,9,3,0,8.0,19350.0,15.0,14160.0
327,Yonex_All_England_Open,2023-03-18,1,WS,4,0,37,2,14,9,4.0,1,1.0,21,17,21.0,8.0,,,42,25,2,0,2,0,6,3,10,21,1,8.0,19350.0,2.0,28350.0
328,Yonex_All_England_Open,2022-03-16,1,WS,4,0,38,8,23,43,,5,,21,17,21.0,19.0,,,42,36,2,0,2,0,9,6,0,0,0,14.0,6350.0,60.0,1670.0
329,Yonex_All_England_Open,2023-03-15,1,WS,4,0,33,3,15,51,3.0,30,,21,10,21.0,12.0,,,42,22,2,0,4,0,7,2,8,0,1,29.0,8400.0,12.0,17240.0
330,Yonex_All_England_Open,2023-03-14,1,WS,6,0,64,9,5,17,,44,,15,21,21.0,12.0,22.0,20.0,58,53,2,1,2,4,4,4,2,0,0,15.0,14160.0,17.0,13110.0
331,Yonex_All_England_Open,2020-03-11,1,WS,6,0,47,3,3,51,2.0,9,,14,21,21.0,19.0,21.0,8.0,56,48,2,1,0,0,0,0,2,0,1,26.0,7800.0,21.0,8570.0
332,Yonex_All_England_Open,2023-03-16,1,WS,4,0,54,2,25,9,4.0,58,,21,18,24.0,22.0,,,45,40,2,0,5,1,5,5,12,1,1,8.0,19350.0,7.0,19740.0
333,Yonex_All_England_Open,2023-03-15,1,WS,4,0,30,10,5,0,1.0,51,,21,9,21.0,10.0,,,42,19,2,0,2,0,12,3,10,0,0,2.0,28350.0,13.0,15610.0
334,Yonex_All_England_Open,2023-03-18,1,WS,6,0,82,11,4,1,2.0,75,3.0,17,21,21.0,19.0,24.0,22.0,62,62,2,1,2,6,7,4,11,2,0,1.0,36350.0,29.0,8400.0
335,Yonex_All_England_Open,2020-03-11,1,WS,4,0,29,9,21,17,,82,,21,12,21.0,17.0,,,42,29,2,0,0,0,0,0,6,3,0,23.0,8290.0,33.0,6110.0
336,Yonex_All_England_Open,2023-03-14,1,WS,4,0,49,2,2,9,4.0,52,,22,20,21.0,14.0,,,43,34,2,0,5,0,5,5,10,1,0,8.0,19350.0,25.0,9680.0
337,Yonex_All_England_Open,2023-03-19,1,WS,6,0,75,11,3,1,2.0,12,4.0,21,17,10.0,21.0,21.0,19.0,52,57,2,1,4,2,5,5,6,13,0,1.0,36350.0,8.0,19350.0
338,Kapal_Api_Group_Indonesia_Open,2023-06-14,2,WS,6,0,51,10,3,0,1.0,86,,6,21,21.0,7.0,22.0,20.0,49,48,2,1,2,3,9,6,5,1,0,2.0,55300.0,13.0,36480.0
339,Yonex_All_England_Open,2023-03-17,1,WS,4,0,40,10,3,0,1.0,80,6.0,21,19,21.0,12.0,,,42,31,2,0,3,0,8,3,4,3,0,2.0,28350.0,4.0,21190.0
340,Yonex_All_England_Open,2023-03-16,1,WS,4,0,41,16,28,7,7.0,6,,21,13,21.0,18.0,,,42,31,2,0,2,0,4,4,8,3,0,5.0,20450.0,14.0,15400.0
341,Yonex_All_England_Open,2022-03-16,1,WS,4,0,34,10,7,0,2.0,34,,21,13,21.0,13.0,,,42,26,2,0,2,0,4,4,1,0,0,44.0,2750.0,60.0,1670.0
342,Yonex_All_England_Open,2023-03-15,1,WS,4,0,39,2,11,57,,60,,21,17,21.0,11.0,,,42,28,2,0,4,0,7,4,2,2,0,10.0,17630.0,35.0,5660.0
343,Kapal_Api_Group_Indonesia_Open,2023-06-16,2,WS,4,0,44,16,4,7,6.0,75,3.0,21,18,21.0,13.0,,,42,31,2,0,2,0,8,4,11,12,0,3.0,49690.0,25.0,24500.0
344,Kapal_Api_Group_Indonesia_Open,2023-06-15,2,WS,4,0,60,16,21,7,6.0,82,,26,24,23.0,21.0,,,49,45,2,0,9,2,6,4,3,0,0,3.0,49690.0,17.0,31210.0
345,Kapal_Api_Group_Indonesia_Open,2023-06-14,2,WS,6,0,70,11,2,22,,52,,22,24,21.0,17.0,23.0,21.0,66,62,2,1,8,3,6,5,1,3,0,14.0,35320.0,16.0,31500.0
346,Yonex_All_England_Open,2022-03-16,1,WS,4,0,28,11,12,1,4.0,24,,21,16,21.0,4.0,,,42,20,2,0,3,0,8,5,8,0,0,24.0,4900.0,,
347,Yonex_All_England_Open,2023-03-17,1,WS,4,0,33,3,3,51,3.0,26,5.0,21,12,21.0,11.0,,,42,23,2,0,4,0,6,4,15,4,1,29.0,8400.0,9.0,19200.0
348,Kapal_Api_Group_Indonesia_Open,2023-06-13,2,WS,4,0,38,8,12,39,,24,,21,19,21.0,15.0,,,42,34,2,0,4,0,6,3,9,2,1,22.0,28660.0,5.0,44780.0
349,Kapal_Api_Group_Indonesia_Open,2023-06-16,2,WS,4,0,47,2,15,9,4.0,30,,21,11,21.0,19.0,,,42,30,2,0,4,0,5,3,6,1,0,12.0,37250.0,14.0,35320.0
350,Yonex_All_England_Open,2023-03-16,1,WS,4,0,40,3,25,51,3.0,8,,21,19,21.0,12.0,,,42,31,2,0,3,0,6,9,16,4,1,29.0,8400.0,18.0,12720.0
351,Kapal_Api_Group_Indonesia_Open,2023-06-15,2,WS,4,0,39,3,11,51,3.0,60,,21,18,21.0,16.0,,,42,34,2,0,3,0,7,3,19,5,1,25.0,24500.0,22.0,28660.0
352,Kapal_Api_Group_Indonesia_Open,2023-06-17,2,WS,4,0,46,2,15,9,4.0,2,2.0,21,8,21.0,17.0,,,42,25,2,0,2,0,6,4,12,7,1,12.0,37250.0,1.0,68550.0
353,Kapal_Api_Group_Indonesia_Open,2023-06-18,2,WS,4,0,64,2,23,9,4.0,10,6.0,21,18,21.0,19.0,,,42,37,2,0,2,0,7,3,6,6,1,12.0,37250.0,3.0,49690.0
354,Yonex_All_England_Open,2023-03-15,1,WS,4,0,42,16,20,7,7.0,32,,21,19,21.0,17.0,,,42,36,2,0,2,0,6,5,11,3,0,5.0,20450.0,28.0,8990.0
355,Kapal_Api_Group_Indonesia_Open,2023-06-17,2,WS,4,0,43,16,25,7,6.0,63,8.0,21,12,21.0,11.0,,,42,23,2,0,2,0,7,4,5,7,0,3.0,49690.0,27.0,22790.0
356,Yonex_All_England_Open,2022-03-16,1,WS,4,0,40,1,11,32,,0,,21,18,21.0,18.0,,,42,36,2,0,2,0,5,4,1,1,1,33.0,3850.0,4.0,11940.0
357,Yonex_All_England_Open,2023-03-16,1,WS,4,0,35,10,9,0,1.0,85,,21,13,21.0,17.0,,,42,30,2,0,5,0,5,4,3,0,0,2.0,28350.0,23.0,10630.0
358,Kapal_Api_Group_Indonesia_Open,2023-06-16,2,WS,6,0,73,17,14,41,8.0,1,1.0,18,21,25.0,23.0,21.0,16.0,64,60,2,1,4,3,5,6,10,15,1,27.0,22790.0,2.0,55300.0
359,Victor_China_Open,2023-09-05,0,WS,4,0,41,2,21,53,,82,,21,17,21.0,19.0,,,42,36,2,0,2,0,7,4,4,0,0,9.0,58310.0,18.0,47590.0
360,Yonex_All_England_Open,2023-03-15,1,WS,4,0,43,17,14,6,,4,,21,15,21.0,15.0,,,42,30,2,0,2,0,6,2,7,9,0,18.0,12720.0,20.0,11350.0
361,Yonex_All_England_Open,2023-03-16,1,WS,4,0,42,2,3,53,6.0,25,,21,14,21.0,16.0,,,42,30,2,0,4,0,8,3,4,3,1,4.0,21190.0,3.0,23160.0
362,Kapal_Api_Group_Indonesia_Open,2023-06-16,2,WS,6,0,82,11,3,1,2.0,26,5.0,21,18,19.0,21.0,21.0,11.0,61,50,2,1,4,1,6,5,7,5,0,1.0,68550.0,9.0,39650.0
363,Yonex_All_England_Open,2023-03-14,1,WS,4,0,31,17,25,25,,63,8.0,21,16,21.0,17.0,,,42,33,2,0,6,0,5,4,2,1,1,49.0,1670.0,27.0,9360.0
364,Victor_China_Open,2023-09-05,0,WS,4,0,38,2,25,57,,8,,21,18,21.0,14.0,,,42,32,2,0,3,0,4,4,0,0,0,16.0,48840.0,36.0,24780.0
365,Yonex_All_England_Open,2022-03-16,1,WS,6,0,57,19,8,20,,62,,21,16,12.0,21.0,21.0,7.0,54,44,2,1,3,1,9,9,1,0,0,60.0,1670.0,60.0,1670.0
366,Kapal_Api_Group_Indonesia_Open,2023-06-13,2,WS,4,0,36,3,3,51,3.0,25,,21,15,21.0,17.0,,,42,32,2,0,3,0,7,6,2,0,1,25.0,24500.0,4.0,46490.0
367,Yonex_All_England_Open,2023-03-16,1,WS,4,0,29,11,4,1,2.0,57,,21,3,21.0,7.0,,,42,10,2,0,2,0,7,2,3,0,0,1.0,36350.0,16.0,13530.0
368,Victor_China_Open,2023-09-06,0,WS,4,0,37,10,12,0,2.0,61,,21,12,21.0,18.0,,,42,30,2,0,2,0,7,4,1,0,0,2.0,83570.0,27.0,34630.0
369,Kapal_Api_Group_Indonesia_Open,2023-06-14,2,WS,6,0,60,2,4,19,5.0,57,,21,23,21.0,10.0,21.0,13.0,63,46,2,1,3,3,8,5,2,0,0,9.0,39650.0,21.0,29280.0
370,Yonex_All_England_Open,2023-03-16,1,WS,6,0,67,2,3,19,5.0,86,,24,22,18.0,21.0,21.0,12.0,63,55,2,1,2,8,5,5,4,0,0,9.0,19200.0,10.0,17630.0
371,Victor_China_Open,2023-09-06,0,WS,4,0,31,2,28,9,3.0,6,,21,18,21.0,5.0,,,42,23,2,0,3,0,15,5,5,1,1,4.0,59990.0,3.0,68180.0
372,Kapal_Api_Group_Indonesia_Open,2023-06-14,2,WS,4,0,31,14,28,24,,6,,21,16,21.0,11.0,,,42,27,2,0,4,0,4,3,2,3,1,24.0,25140.0,8.0,39780.0
373,Kapal_Api_Group_Indonesia_Open,2023-06-13,2,WS,6,0,92,9,28,40,,27,,15,21,22.0,20.0,23.0,21.0,60,62,2,1,3,6,4,6,1,0,0,29.0,20160.0,35.0,17290.0
374,Yonex_All_England_Open,2023-03-14,1,WS,4,0,38,2,14,53,6.0,66,,23,21,21.0,11.0,,,44,32,2,0,3,5,6,5,5,0,0,4.0,21190.0,40.0,4420.0
375,Yonex_All_England_Open,2023-03-15,1,WS,6,0,57,3,5,36,,43,,17,21,21.0,16.0,21.0,17.0,59,54,2,1,2,1,5,6,2,1,0,16.0,13530.0,19.0,12370.0
376,Kapal_Api_Group_Indonesia_Open,2023-06-13,2,WS,4,0,47,17,25,37,,74,,21,17,21.0,18.0,,,42,35,2,0,3,0,4,3,1,1,0,7.0,42840.0,18.0,30220.0
377,Kapal_Api_Group_Indonesia_Open,2023-06-15,2,WS,4,0,36,10,12,0,1.0,61,,21,15,21.0,11.0,,,42,26,2,0,3,0,9,4,1,0,0,2.0,55300.0,29.0,20160.0
378,Victor_China_Open,2023-09-07,0,WS,4,0,32,3,3,51,4.0,86,,21,11,21.0,12.0,,,42,23,2,0,3,0,6,3,3,1,0,15.0,53600.0,16.0,48840.0
379,Yonex_All_England_Open,2023-03-14,1,WS,4,0,24,2,21,18,,82,,21,10,21.0,7.0,,,42,17,2,0,3,0,16,5,3,2,0,3.0,23160.0,30.0,7880.0
380,Victor_China_Open,2023-09-05,0,WS,4,0,43,2,25,18,,58,,21,19,21.0,17.0,,,42,36,2,0,4,0,8,5,6,2,0,7.0,59140.0,13.0,54740.0
381,Victor_China_Open,2023-09-07,0,WS,4,0,42,16,3,7,6.0,22,,21,9,21.0,16.0,,,42,25,2,0,2,0,5,4,5,1,0,5.0,59890.0,38.0,23410.0
382,Victor_China_Open,2023-09-08,0,WS,6,0,63,11,3,1,1.0,25,,15,21,21.0,15.0,21.0,17.0,57,53,2,1,7,1,5,7,6,1,0,1.0,97150.0,7.0,59140.0
383,Victor_China_Open,2023-09-06,0,WS,4,0,44,2,4,19,5.0,73,,21,15,21.0,13.0,,,42,28,2,0,4,0,6,3,2,0,0,6.0,59200.0,28.0,34210.0
384,Kapal_Api_Group_Indonesia_Open,2023-06-13,2,WS,4,0,43,17,4,41,8.0,81,,21,16,21.0,18.0,,,42,34,2,0,4,0,6,4,4,0,1,27.0,22790.0,10.0,39180.0
385,Victor_China_Open,2023-09-06,0,WS,4,0,38,10,16,3,,23,,21,18,21.0,12.0,,,42,30,2,0,3,0,6,5,2,1,0,20.0,43850.0,26.0,34830.0
386,Victor_China_Open,2023-09-05,0,WS,4,0,45,2,14,15,,53,,21,13,21.0,14.0,,,42,27,2,0,5,0,7,3,1,0,0,38.0,23410.0,39.0,21960.0
387,Victor_China_Open,2023-09-06,0,WS,4,0,40,6,20,56,,32,,21,16,21.0,18.0,,,42,34,2,0,3,0,5,5,2,6,0,22.0,40400.0,31.0,29940.0
388,Victor_China_Open,2023-09-08,0,WS,4,0,47,2,3,9,3.0,26,5.0,21,18,21.0,11.0,,,42,29,2,0,2,0,6,6,9,8,0,4.0,59990.0,6.0,59200.0
389,Kapal_Api_Group_Indonesia_Open,2023-06-15,2,WS,4,0,39,2,9,19,5.0,85,,21,16,21.0,14.0,,,42,30,2,0,5,0,5,3,1,0,0,9.0,39650.0,20.0,29340.0
390,Yonex_All_England_Open,2023-03-15,1,WS,6,0,67,2,28,19,5.0,27,,17,21,21.0,17.0,21.0,6.0,59,44,2,1,4,1,8,5,3,0,0,9.0,19200.0,49.0,1670.0
391,Kapal_Api_Group_Indonesia_Open,2023-06-13,2,WS,4,0,34,16,16,7,6.0,23,,21,11,21.0,11.0,,,42,22,2,0,2,0,6,4,2,0,0,3.0,49690.0,26.0,23060.0
392,Victor_China_Open,2023-09-05,0,WS,4,0,41,11,5,1,1.0,51,,21,16,21.0,12.0,,,42,28,2,0,5,0,4,3,3,0,0,1.0,97150.0,21.0,41090.0
393,Yonex_All_England_Open,2022-03-16,1,WS,4,0,35,10,25,45,,74,,21,17,23.0,21.0,,,44,38,2,0,3,2,6,8,0,0,1,33.0,3850.0,3.0,14400.0
394,Kapal_Api_Group_Indonesia_Open,2023-06-15,2,WS,4,0,42,17,25,41,8.0,58,,21,13,21.0,17.0,,,42,30,2,0,5,0,5,5,4,2,1,27.0,22790.0,7.0,42840.0
395,Victor_China_Open,2023-09-08,0,WS,6,0,68,3,23,51,4.0,10,6.0,21,17,10.0,21.0,21.0,19.0,52,57,2,1,3,1,5,7,11,12,1,15.0,53600.0,5.0,59890.0
396,Victor_China_Open,2023-09-05,0,WS,4,0,39,16,4,7,6.0,81,,21,12,21.0,12.0,,,42,24,2,0,3,0,7,4,2,0,0,5.0,59890.0,17.0,48210.0
397,Victor_China_Open,2023-09-07,0,WS,6,0,54,2,29,18,,77,,21,23,21.0,8.0,21.0,5.0,63,36,2,1,3,2,7,3,3,0,0,7.0,59140.0,48.0,11640.0
398,Victor_China_Open,2023-09-08,0,WS,4,0,33,10,5,0,2.0,44,,21,15,21.0,13.0,,,42,28,2,0,2,0,4,5,7,0,0,2.0,83570.0,25.0,35490.0
399,Victor_China_Open,2023-09-07,0,WS,4,0,43,10,15,0,2.0,30,,22,20,21.0,17.0,,,43,37,2,0,2,3,5,6,9,0,0,2.0,83570.0,11.0,56860.0
400,Kapal_Api_Group_Indonesia_Open,2023-06-14,2,WS,4,0,28,11,11,1,2.0,0,,21,10,21.0,4.0,,,42,14,2,0,3,0,8,2,1,0,0,1.0,68550.0,30.0,18850.0
401,Yonex_All_England_Open,2023-03-15,1,WS,4,0,33,19,25,5,,74,,21,17,21.0,14.0,,,42,31,2,0,5,0,5,3,2,2,1,14.0,15400.0,11.0,17570.0
402,Yonex_All_England_Open,2023-03-15,1,WS,4,0,36,11,4,1,2.0,81,,21,10,21.0,12.0,,,42,22,2,0,8,0,12,5,7,0,0,1.0,36350.0,6.0,20230.0
403,Victor_China_Open,2023-09-05,0,WS,4,0,32,20,12,52,,24,8.0,21,15,21.0,14.0,,,42,29,2,0,2,0,7,5,0,1,1,48.0,11640.0,8.0,59080.0
404,Kapal_Api_Group_Indonesia_Open,2023-06-15,2,WS,4,0,47,11,3,22,,80,7.0,21,19,22.0,20.0,,,43,39,2,0,9,0,5,7,2,1,1,14.0,35320.0,6.0,44150.0
405,Victor_China_Open,2023-09-05,0,WS,4,0,32,3,4,51,4.0,57,,21,13,21.0,17.0,,,42,30,2,0,2,0,4,3,4,0,0,15.0,53600.0,19.0,47430.0
406,Victor_China_Open,2023-09-07,0,WS,4,0,44,2,14,9,3.0,4,,22,20,21.0,9.0,,,43,29,2,0,2,5,9,5,11,0,0,4.0,59990.0,20.0,43850.0
407,Petronas_Malaysia_Open,2024-01-10,3,WS,4,0,48,2,14,9,2.0,4,,21,18,21.0,12.0,,,42,30,2,0,3,0,7,4,11,0,1,,,19.0,4900.0
408,Victor_China_Open,2023-09-06,0,WS,4,0,37,4,28,29,,37,,21,15,21.0,13.0,,,42,28,2,0,4,0,10,5,0,0,0,25.0,35490.0,44.0,17630.0
409,Kapal_Api_Group_Indonesia_Open,2023-06-14,2,WS,4,0,28,2,17,53,7.0,76,,21,11,21.0,9.0,,,42,20,2,0,3,0,10,3,1,0,0,6.0,44150.0,44.0,11070.0
410,Kapal_Api_Group_Indonesia_Open,2023-06-15,2,WS,4,0,43,2,14,9,4.0,66,,21,13,21.0,19.0,,,42,32,2,0,6,0,8,6,4,1,0,12.0,37250.0,39.0,13960.0
411,Kapal_Api_Group_Indonesia_Open,2023-06-15,2,WS,4,0,32,11,20,1,2.0,32,,21,11,21.0,9.0,,,42,20,2,0,3,0,9,3,5,0,0,1.0,68550.0,24.0,25140.0
412,Kapal_Api_Group_Indonesia_Open,2023-06-14,2,WS,4,0,30,10,14,42,,4,,21,15,21.0,7.0,,,42,22,2,0,3,0,11,5,1,1,1,39.0,13960.0,23.0,27890.0
413,Petronas_Malaysia_Open,2024-01-10,3,WS,4,0,40,12,4,16,,73,,21,18,21.0,11.0,,,42,29,2,0,3,0,5,5,0,0,1,,,6.0,8170.0
414,Kapal_Api_Group_Indonesia_Open,2023-06-14,2,WS,4,0,40,2,14,9,4.0,53,,21,17,21.0,11.0,,,42,28,2,0,3,0,6,3,0,0,0,12.0,37250.0,36.0,15360.0
415,Victor_China_Open,2023-09-06,0,WS,6,0,59,10,25,42,,74,,12,21,22.0,20.0,22.0,20.0,56,61,2,1,3,5,6,5,2,1,1,30.0,30840.0,10.0,57030.0
416,Victor_China_Open,2023-09-07,0,WS,4,0,40,11,3,1,1.0,80,,21,14,22.0,20.0,,,43,34,2,0,3,0,5,3,7,2,0,1.0,97150.0,9.0,58310.0
417,Kapal_Api_Group_Indonesia_Open,2023-06-14,2,WS,4,0,36,6,23,56,,16,,21,16,21.0,15.0,,,42,31,2,0,2,0,6,4,3,1,0,20.0,29340.0,34.0,17900.0
418,Petronas_Malaysia_Open,2024-01-09,3,WS,4,0,37,2,11,57,,0,,21,15,21.0,15.0,,,42,30,2,0,2,0,5,4,2,0,1,,,15.0,5070.0
419,Yonex_All_England_Open,2024-03-13,1,WS,4,0,33,3,14,51,3.0,56,,21,11,21.0,16.0,,,42,27,2,0,3,0,7,3,8,6,1,6.0,21200.0,1.0,30200.0
420,Yonex_All_England_Open,2024-03-14,1,WS,4,0,42,11,11,1,1.0,60,,21,19,21.0,11.0,,,42,30,2,0,5,0,5,5,5,0,0,11.0,18050.0,51.0,6050.0
421,Yonex_All_England_Open,2024-03-15,1,WS,6,0,62,10,12,0,4.0,24,7.0,21,10,20.0,22.0,21.0,18.0,62,50,2,1,5,1,12,5,13,5,1,30.0,10920.0,15.0,15960.0
422,Victor_China_Open,2023-09-07,0,WS,4,0,37,4,9,29,,85,,21,19,21.0,10.0,,,42,29,2,0,2,0,5,3,5,2,1,25.0,35490.0,22.0,40400.0
423,Yonex_All_England_Open,2024-03-12,1,WS,4,0,42,19,5,5,,44,,22,20,21.0,18.0,,,43,38,2,0,4,2,6,5,8,3,1,29.0,10920.0,20.0,13830.0
424,Yonex_All_England_Open,2024-03-16,1,WS,6,0,82,10,15,0,4.0,2,1.0,21,10,19.0,21.0,21.0,14.0,61,45,2,1,4,1,7,4,12,11,1,30.0,10920.0,11.0,18050.0
425,Yonex_All_England_Open,2024-03-15,1,WS,6,0,75,3,3,51,3.0,26,6.0,16,21,21.0,16.0,22.0,20.0,59,57,2,1,4,2,7,8,15,4,0,6.0,21200.0,10.0,19070.0
426,Yonex_All_England_Open,2024-03-13,1,WS,4,0,38,11,25,22,,63,,21,16,21.0,18.0,,,42,34,2,0,3,0,5,3,3,1,1,56.0,4900.0,7.0,20200.0
427,Yonex_All_England_Open,2024-03-14,1,WS,4,0,39,9,28,17,7.0,6,,21,19,24.0,22.0,,,45,41,2,0,4,1,3,7,5,2,0,15.0,15960.0,29.0,10920.0
428,Yonex_All_England_Open,2024-03-12,1,WS,4,0,30,9,21,17,7.0,82,,21,13,21.0,14.0,,,42,27,2,0,4,0,8,3,6,3,1,15.0,15960.0,13.0,16520.0
429,Yonex_All_England_Open,2024-03-15,1,WS,4,0,55,16,3,7,5.0,12,2.0,21,17,21.0,15.0,,,42,32,2,0,3,0,10,8,5,7,1,79.0,2660.0,12.0,17750.0
430,Yonex_All_England_Open,2024-03-16,1,WS,4,0,46,16,4,7,5.0,75,3.0,21,13,21.0,12.0,,,42,25,2,0,2,0,8,5,11,12,1,79.0,2660.0,6.0,21200.0
431,Victor_China_Open,2023-09-07,0,WS,4,0,35,2,14,19,5.0,66,,21,5,21.0,16.0,,,42,21,2,0,2,0,10,5,3,1,0,6.0,59200.0,30.0,30840.0
432,Yonex_All_England_Open,2024-03-14,1,WS,4,0,41,16,3,7,5.0,80,,21,13,21.0,8.0,,,42,21,2,0,2,0,5,2,1,1,1,79.0,2660.0,4.0,21700.0
433,Kapal_Api_Indonesia_Open,2024-06-05,2,WS,6,0,61,11,14,1,,78,,20,22,21.0,7.0,21.0,11.0,62,40,2,1,2,2,7,4,0,0,0,5.0,37450.0,30.0,19070.0
434,Kapal_Api_Indonesia_Open,2024-06-04,2,WS,6,0,59,2,5,19,,44,,13,21,21.0,15.0,21.0,17.0,55,53,2,1,3,1,6,7,6,0,0,14.0,31720.0,23.0,22240.0
